0.11648 0.272409
0.086239 0.228033
0.112368 0.239065
0.11352 0.251748
0.106927 0.350767
0.115063 0.328452
0.1053 0.343096
0.115695 0.237553
0.119347 0.28042
0.11576 0.329149
0.126928 0.284011
0.106927 0.306137
0.108322 0.304742
0.115295 0.327755
0.106462 0.306137
0.108787 0.347978
0.109252 0.345886
0.115528 0.328452
0.109252 0.345886
0.108787 0.347978
0.109252 0.348675
0.11576 0.329149
0.109716 0.346583
0.109716 0.347978
0.107857 0.34728
0.11576 0.327755
0.124128 0.297768
0.117387 0.283124
0.113203 0.921897
0.107857 0.365411
0.105997 0.403068
0.113901 0.285216
0.109019 0.345886
0.112749 0.268772
0.111808 0.329149
0.118317 0.25802
0.114133 0.269874
0.115063 0.328452
0.112506 0.330544
0.111576 0.329149
0.11762 0.292887
0.151835 0.352941
0.115295 0.328452
0.113344 0.234727
0.111826 0.23572
0.152273 0.355303
0.115063 0.328452
0.113795 0.240741
0.115063 0.328452
0.109716 0.321478
0.11576 0.328452
0.10744 0.236906
0.115063 0.328452
0.110845 0.260592
0.11129 0.237097
0.115528 0.328452
0.115063 0.328452
0.111885 0.256767
0.0813575 0.216876
0.115063 0.328452
0.110126 0.234488
0.106111 0.243333
0.115063 0.328452
0.10672 0.230645
0.112721 0.231884
0.112832 0.260263
0.0846118 0.232218
0.112634 0.225
0.115063 0.328452
0.110414 0.307531
0.11576 0.329149
0.115295 0.329149
0.0811251 0.217573
0.111111 0.307531
0.0843794 0.248257
0.0811251 0.217573
0.0808926 0.218271
0.111111 0.307531
0.0876337 0.236402
0.115295 0.327755
0.11576 0.329149
0.111111 0.307531
0.116457 0.329149
0.115295 0.327755
0.0855416 0.227336
0.110414 0.305439
0.115993 0.329847
0.11576 0.329149
0.115295 0.327755
0.108089 0.327755
0.115993 0.329847
0.107857 0.365411
0.11576 0.329149
0.110414 0.307531
0.115295 0.328452
0.105796 0.223235
0.11576 0.327755
0.109949 0.304742
0.114598 0.329149
0.107089 0.233032
0.115993 0.329847
0.111288 0.248808
0.115295 0.327755
0.115295 0.328452
0.115295 0.328452
0.112759 0.250706
0.150939 0.351598
0.149582 0.354594
0.107089 0.233032
0.111438 0.255523
0.11855 0.288703
0.151399 0.351145
0.116457 0.329149
0.116457 0.272664
0.11236 0.227929
0.108322 0.318689
0.11576 0.329149
0.113567 0.269055
0.120642 0.295676
0.149056 0.350689
0.116457 0.273361
0.110939 0.256012
0.122269 0.296374
0.116398 0.26592
0.111198 0.252344
0.115993 0.274059
0.109949 0.305439
0.113091 0.260263
0.110879 0.285914
0.113436 0.317992
0.110422 0.255237
0.112738 0.305439
0.110414 0.305439
0.110879 0.309623
0.110879 0.305439
0.110414 0.305439
0.111111 0.307531
0.110646 0.279637
0.110414 0.307531
0.110414 0.307531
0.109252 0.322873
0.109949 0.305439
0.109949 0.305439
0.110646 0.306137
0.110414 0.307531
0.109949 0.305439
0.110414 0.307531
0.110879 0.309623
0.109949 0.305439
0.110414 0.307531
0.118619 0.277778
0.110646 0.306137
0.110414 0.307531
0.112273 0.291492
0.110879 0.307531
0.110414 0.307531
0.115339 0.268485
0.119712 0.273361
0.110879 0.307531
0.114583 0.24314
0.119099 0.260712
0.112273 0.299163
0.115584 0.267655
0.111808 0.2894
0.106927 0.336123
0.116922 0.259414
0.118171 0.236823
0.113443 0.254123
0.118681 0.250549
0.107392 0.292887
0.116922 0.294979
0.0983264 0.219665
0.0939098 0.214086
0.0936774 0.211994
0.11348 0.236674
0.113436 0.280335
0.112273 0.279637
0.0962343 0.22106
0.0936774 0.214086
0.0934449 0.214086
0.0922827 0.211994
0.108554 0.200139
0.104138 0.17643
0.108322 0.327057
0.109252 0.296374
0.125058 0.321178
0.100418 0.317992
0.10251 0.324268
0.101581 0.320084
0.101813 0.324965
0.10251 0.325662
0.112738 0.251743
0.109484 0.290098
0.109484 0.295676
0.116457 0.26848
0.121571 0.31311
0.116922 0.338912
0.111344 0.257322
0.124128 0.301255
0.120177 0.315202
0.115295 0.332636
0.113436 0.279637
0.122036 0.30265
0.122036 0.300558
0.111808 0.335425
0.109716 0.293584
0.108322 0.297071
0.11615 0.266818
0.110462 0.262774
0.108504 0.264194
0.112809 0.281659
0.127383 0.264993
0.110879 0.306137
0.113901 0.304742
0.112273 0.288006
0.109945 0.257121
0.121339 0.275453
0.109442 0.246431
0.10623 0.279637
0.108554 0.260112
0.112273 0.271269
0.121106 0.271269
0.110181 0.32636
0.0936774 0.214086
0.110629 0.228489
0.117934 0.255408
0.115063 0.259414
0.114133 0.286611
0.118212 0.245787
0.111759 0.223761
0.113443 0.254123
0.0966992 0.221757
0.118838 0.260615
0.0934449 0.214086
0.120364 0.26522
0.0962343 0.22106
0.107737 0.217643
0.114133 0.271967
0.0922827 0.211297
0.0932125 0.217573
0.097629 0.212692
0.0950721 0.214784
0.0950721 0.216179
0.0939098 0.214086
0.112273 0.27894
0.102975 0.188982
0.113901 0.274756
0.110076 0.242837
0.101581 0.182008
0.0948396 0.222455
0.111576 0.336123
0.119219 0.240577
0.0948396 0.214086
0.122152 0.261452
0.127472 0.31612
0.0925151 0.215481
0.11762 0.281032
0.102743 0.318689
0.0936774 0.218271
0.11657 0.229769
0.122363 0.302391
0.0932125 0.217573
0.114598 0.290795
0.118865 0.251221
0.097629 0.169456
0.10863 0.258897
0.10251 0.324268
0.108787 0.199442
0.0936774 0.214086
0.102278 0.324268
0.111111 0.331939
0.0925151 0.2106
0.112506 0.253138
0.127006 0.316818
0.117934 0.2582
0.112506 0.249651
0.12503 0.310998
0.116922 0.260112
0.111344 0.280335
0.100883 0.319386
0.0936774 0.211994
0.116457 0.26848
0.102743 0.321478
0.0922827 0.211297
0.118782 0.334728
0.125556 0.319747
0.0962343 0.22106
0.11855 0.347978
0.10251 0.32636
0.113668 0.277545
0.100418 0.325662
0.124361 0.273361
0.111576 0.29219
0.109019 0.294282
0.110879 0.269177
0.0925151 0.215481
0.116457 0.26848
0.12808 0.260809
0.0932125 0.217573
0.115993 0.273361
0.122734 0.269874
0.0918178 0.211994
0.116457 0.335425
0.119712 0.36053
0.0992562 0.189679
0.109949 0.256625
0.114133 0.276848
0.109019 0.329847
0.110414 0.256625
0.118782 0.307531
0.125755 0.306137
0.120177 0.341702
0.122966 0.285914
0.124971 0.321654
0.121571 0.271269
0.112884 0.233503
0.121974 0.302374
0.115528 0.275453
0.107392 0.297768
0.119097 0.250523
0.122501 0.361925
0.106399 0.227448
0.118782 0.361925
0.119944 0.303347
0.106933 0.226401
0.102743 0.324268
0.11669 0.32636
0.112652 0.265693
0.103673 0.327057
0.123199 0.284519
0.109221 0.261095
0.110879 0.252441
0.118342 0.240058
0.112652 0.231387
0.111111 0.283821
0.112041 0.285216
0.114598 0.269177
0.112971 0.277545
0.10759 0.280766
0.113436 0.304742
0.120874 0.310321
0.109053 0.222222
0.110879 0.257322
0.114202 0.267204
0.116457 0.334728
0.115572 0.264234
0.118317 0.344491
0.115319 0.238893
0.115993 0.269874
0.112041 0.304045
0.115295 0.330544
0.119014 0.319386
0.119646 0.266061
0.112506 0.277545
0.10344 0.364714
0.110646 0.293584
0.105765 0.297071
0.111808 0.291492
0.112724 0.264151
0.11717 0.281503
0.112813 0.266958
0.104197 0.215227
0.10623 0.31311
0.112041 0.315202
0.113436 0.309623
0.114133 0.273361
0.116901 0.257746
0.113668 0.306137
0.112971 0.307531
0.113901 0.304742
0.113901 0.305439
0.113901 0.309623
0.120874 0.276151
0.109484 0.309623
0.106695 0.354254
0.117155 0.288006
0.115993 0.266388
0.115063 0.254533
0.115295 0.251046
0.11762 0.248257
0.115295 0.283124
0.11762 0.295676
0.109484 0.301255
0.121339 0.296374
0.121571 0.305439
0.108787 0.306137
0.115528 0.278243
0.110879 0.280335
0.115528 0.273361
0.114365 0.278243
0.105765 0.308926
0.145281 0.409344
0.121804 0.271967
0.112343 0.264597
0.12004 0.296437
0.117097 0.265683
0.115942 0.251052
0.127848 0.2894
0.122036 0.274756
0.122734 0.274756
0.125058 0.306834
0.117852 0.295676
0.123896 0.276151
0.103905 0.250349
0.115063 0.281032
0.113901 0.288703
0.118317 0.286611
0.114532 0.243527
0.11762 0.27894
0.113436 0.319386
0.105997 0.3159
0.117469 0.270761
0.114598 0.311715
0.111344 0.353556
0.113436 0.309623
0.113901 0.305439
0.111808 0.260809
0.113668 0.305439
0.114133 0.305439
0.109716 0.283124
0.113668 0.271967
0.104835 0.446304
0.122269 0.276151
0.114365 0.26848
0.114133 0.305439
0.118317 0.279637
0.112506 0.307531
0.113436 0.319386
0.113668 0.306137
0.115295 0.31311
0.112041 0.316597
0.114133 0.252441
0.117387 0.320084
0.114365 0.253835
0.108089 0.307531
0.11855 0.255927
0.113668 0.278243
0.115861 0.240364
0.106462 0.341004
0.11483 0.253138
0.118782 0.267085
0.112669 0.252454
0.114072 0.253857
0.112273 0.343096
0.114773 0.251052
0.113901 0.34728
0.115063 0.251743
0.116225 0.264993
0.117155 0.263598
0.109252 0.306137
0.115839 0.239716
0.11576 0.274059
0.113436 0.274756
0.113821 0.269727
0.112971 0.294979
0.113901 0.276151
0.113901 0.313808
0.113203 0.279637
0.122269 0.294979
0.110879 0.281032
0.113203 0.276151
0.139935 0.402371
0.113901 0.277545
0.118998 0.247416
0.111584 0.265248
0.114739 0.293197
0.107843 0.222474
0.136961 0.396599
0.119274 0.291156
0.10907 0.335374
0.109751 0.333333
0.10839 0.334694
0.12517 0.319728
0.113306 0.275886
0.117092 0.26087
0.121315 0.316327
0.109977 0.819728
0.108608 0.216412
0.117284 0.280521
0.139179 0.378566
0.114739 0.868707
0.102068 0.209508
0 0.00680272
0.111338 0.243537
0.14007 0.3777
0.104854 0.215607
0.115193 0.263265
0.118161 0.246207
0.115699 0.253324
0.124717 0.312245
0.110697 0.23306
0.108617 0.308163
0.118769 0.245348
0.121542 0.310204
0.1161 0.290476
0.110204 0.316327
0.113445 0.270308
0.122222 0.322449
0.1091 0.223228
0.116084 0.256643
0.118594 0.336735
0.121542 0.310204
0.114286 0.321088
0.113561 0.233286
0.104196 0.21049
0.121315 0.310204
0.104488 0.178121
0.118367 0.289796
0.115873 0.281633
0.119728 0.308844
0.115193 0.279592
0.10907 0.335374
0.109524 0.333333
0.120181 0.309524
0.109751 0.331293
0.109297 0.335374
0.108617 0.334694
0.121315 0.310204
0.109751 0.332653
0.109524 0.335374
0.108844 0.334694
0.120181 0.308844
0.108961 0.214236
0.119973 0.2788
0.114966 0.868707
0.108844 0.34898
0.115873 0.389116
0.113006 0.276262
0.109751 0.334014
0.112047 0.265263
0.120862 0.315646
0.111648 0.264503
0.117822 0.273164
0.121542 0.310204
0.121995 0.317007
0.120408 0.316327
0.113006 0.276944
0.152841 0.3454
0.122676 0.310204
0.105305 0.217042
0.106999 0.214803
0.152525 0.344697
0.121542 0.310204
0.108427 0.223833
0.121542 0.310204
0.118141 0.305442
0.121542 0.311565
0.10368 0.212732
0.121542 0.310204
0.104716 0.254996
0.106452 0.212903
0.120635 0.309524
0.121542 0.310204
0.104666 0.24594
0.120862 0.318367
0.121542 0.310204
0.109052 0.213537
0.103056 0.225833
0.121542 0.310204
0.102688 0.208871
0.103865 0.21256
0.10457 0.247095
0.121769 0.327891
0.10672 0.21129
0.121542 0.310204
0.110204 0.293878
0.121315 0.310204
0.121542 0.310884
0.121315 0.318367
0.110204 0.293878
0.118594 0.331973
0.121315 0.318367
0.121542 0.318367
0.110204 0.293878
0.121542 0.327891
0.119728 0.308844
0.121315 0.310204
0.110204 0.293878
0.121542 0.308844
0.119728 0.308844
0.124263 0.321088
0.110204 0.292517
0.121995 0.310884
0.121315 0.310204
0.119728 0.308844
0.114739 0.327211
0.121995 0.310884
0.108844 0.34898
0.121315 0.310204
0.110204 0.293878
0.121769 0.310884
0.102759 0.214123
0.120181 0.308844
0.109751 0.292517
0.121315 0.309524
0.110357 0.233786
0.121995 0.310884
0.099629 0.236884
0.119955 0.308844
0.121769 0.310884
0.121769 0.310884
0.107345 0.260593
0.152714 0.342466
0.152366 0.346241
0.110357 0.233786
0.103829 0.242268
0.116369 0.257888
0.155471 0.347328
0.121542 0.308844
0.113037 0.271151
0.106474 0.23114
0.117914 0.304082
0.121315 0.310204
0.106961 0.254573
0.114982 0.260246
0.153395 0.347626
0.111416 0.275223
0.104732 0.240497
0.114705 0.273228
0.111267 0.270119
0.103646 0.239844
0.112414 0.274483
0.109977 0.293197
0.107668 0.241673
0.105669 0.281633
0.125397 0.307483
0.101629 0.238945
0.109524 0.293197
0.110204 0.292517
0.110884 0.295238
0.110204 0.292517
0.110204 0.292517
0.110204 0.293878
0.118141 0.272109
0.110204 0.293878
0.110204 0.293878
0.113605 0.320408
0.109977 0.293197
0.109977 0.293197
0.110431 0.293878
0.110204 0.293878
0.109977 0.293197
0.110204 0.293878
0.110884 0.295238
0.109977 0.293197
0.110204 0.293878
0.109109 0.267267
0.110431 0.293878
0.110204 0.293878
0.107483 0.287755
0.110884 0.293878
0.110204 0.293878
0.106724 0.252692
0.113793 0.273793
0.110884 0.293878
0.11128 0.253049
0.106512 0.248366
0.110884 0.289116
0.107815 0.260593
0.112018 0.287075
0.104535 0.32381
0.117387 0.267085
0.118171 0.246209
0.105947 0.244378
0.121856 0.257143
0.114739 0.280272
0.125397 0.283673
0.121274 0.290785
0.119389 0.279563
0.119845 0.281613
0.108031 0.239517
0.112708 0.265572
0.11248 0.265572
0.123946 0.285714
0.118706 0.279563
0.118934 0.279563
0.118478 0.28093
0.111111 0.260264
0.11559 0.268937
0.111111 0.306803
0.117297 0.294845
0.109864 0.223703
0.111565 0.317687
0.112018 0.320408
0.111791 0.317687
0.111791 0.315646
0.112245 0.316327
0.114895 0.258513
0.116041 0.295563
0.118594 0.30068
0.116632 0.260179
0.127664 0.313605
0.12381 0.32381
0.120753 0.267906
0.130385 0.304762
0.129025 0.327211
0.12585 0.32381
0.125624 0.280272
0.125397 0.309524
0.123356 0.303401
0.118821 0.332653
0.11746 0.302041
0.108844 0.294558
0.107332 0.25548
0.113382 0.271533
0.102448 0.252082
0.112324 0.273654
0.130345 0.271724
0.112925 0.29932
0.112698 0.277551
0.112018 0.288435
0.108446 0.256372
0.119048 0.272538
0.110443 0.238167
0.117007 0.27483
0.117224 0.271588
0.107756 0.260124
0.124133 0.277393
0.109751 0.310204
0.118706 0.279563
0.112075 0.232827
0.125378 0.270761
0.11792 0.268802
0.126757 0.285034
0.120084 0.253511
0.112245 0.229592
0.105947 0.244378
0.123263 0.285714
0.121767 0.266471
0.118934 0.279563
0.12153 0.26732
0.122807 0.285031
0.120029 0.243673
0.114927 0.279533
0.120137 0.286689
0.120301 0.285714
0.120301 0.281613
0.121047 0.282594
0.112173 0.290785
0.119389 0.279563
0.113315 0.26197
0.108867 0.256964
0.112259 0.261019
0.113658 0.253582
0.116829 0.262865
0.122807 0.286398
0.110204 0.319728
0.112804 0.234964
0.120073 0.28093
0.118628 0.26568
0.107467 0.224006
0.120073 0.284347
0.115473 0.273416
0.112925 0.319728
0.120301 0.285714
0.116089 0.25
0.10361 0.196203
0.119845 0.285714
0.11459 0.270933
0.11491 0.245639
0.112349 0.26532
0.117469 0.269365
0.112925 0.312925
0.112503 0.260264
0.118706 0.279563
0.112245 0.314966
0.109751 0.307483
0.119454 0.283276
0.116586 0.261624
0.106769 0.223308
0.125843 0.271458
0.114895 0.257818
0.10318 0.22287
0.126653 0.272791
0.115252 0.287785
0.112018 0.319728
0.119845 0.281613
0.116632 0.260179
0.111565 0.317687
0.120137 0.286689
0.124717 0.32585
0.108925 0.224877
0.122807 0.285031
0.125624 0.334014
0.112698 0.315646
0.11294 0.263374
0.111111 0.317687
0.128046 0.284138
0.111806 0.269444
0.115428 0.296524
0.119799 0.268861
0.120073 0.284347
0.116713 0.259668
0.130183 0.280751
0.119845 0.285031
0.117445 0.262363
0.12739 0.280581
0.118706 0.281613
0.126304 0.32381
0.123129 0.331973
0.119527 0.266157
0.120294 0.267218
0.127297 0.271613
0.107937 0.312925
0.120064 0.267218
0.125397 0.313605
0.130159 0.296599
0.124263 0.326531
0.129252 0.291156
0.109787 0.224947
0.128683 0.281768
0.112159 0.233503
0.105447 0.195531
0.129025 0.278231
0.109297 0.297279
0.114678 0.244941
0.12585 0.329932
0.105371 0.229761
0.110204 0.246258
0.12449 0.307483
0.105909 0.218726
0.112018 0.314966
0.122902 0.317007
0.109732 0.270073
0.111111 0.316327
0.127611 0.28951
0.111933 0.267012
0.114735 0.260236
0.112557 0.232104
0.110219 0.229197
0.116092 0.289655
0.120862 0.289116
0.118656 0.269547
0.116496 0.264164
0.10759 0.271186
0.113605 0.277551
0.130385 0.314286
0.102109 0.216821
0.120983 0.267906
0.110786 0.270132
0.128345 0.32517
0.113869 0.268613
0.12449 0.330612
0.111192 0.233066
0.113699 0.269178
0.112925 0.277551
0.124263 0.322449
0.120862 0.307483
0.127328 0.27095
0.125397 0.272789
0.108844 0.346258
0.111565 0.289116
0.109751 0.295238
0.118367 0.297279
0.116594 0.260522
0.107836 0.269713
0.111111 0.272064
0.111274 0.224012
0.112245 0.308844
0.113605 0.304762
0.111111 0.280952
0.12381 0.283673
0.111502 0.257042
0.113152 0.277551
